case:concept:name,concept:name,time:timestamp,org:resource,lifecycle:transition,case:applicant_segment,case:channel,case:loan_amount_band,case:loan_purpose,case:region,cost:amount
case_1761,Clear to Close,2025-01-15 15:05:22.966982-05:00,Lena Kowalski,complete,first_time_buyer,branch,under_250k,cash_out_refinance,northeast,36.57
case_1761,Loan Funded,2025-01-16 16:50:55.374259-05:00,,complete,first_time_buyer,branch,under_250k,cash_out_refinance,northeast,0.0
case_1762,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,broker,500k_750k,refinance,south,0.0
case_1762,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,broker,500k_750k,refinance,south,0.0
case_1762,Document Collection,2025-01-03 13:15:26.042207-05:00,Sofia Romano,complete,first_time_buyer,broker,500k_750k,refinance,south,82.46
case_1762,Initial Review,2025-01-07 09:00:00-05:00,Sofia Romano,complete,first_time_buyer,broker,500k_750k,refinance,south,77.65
case_1762,Underwriting,2025-01-09 11:19:32.336730-05:00,Rachel Greene,complete,first_time_buyer,broker,500k_750k,refinance,south,66.39
case_1762,Property Appraisal,2025-01-21 09:00:00-05:00,Tom Fletcher,complete,first_time_buyer,broker,500k_750k,refinance,south,137.45
case_1762,Conditional Approval,2025-01-27 09:19:35.174676-05:00,,complete,first_time_buyer,broker,500k_750k,refinance,south,0.0
case_1762,Clear to Close,2025-01-27 14:12:30.740050-05:00,Hiroshi Tanaka,complete,first_time_buyer,broker,500k_750k,refinance,south,105.72
case_1762,Loan Funded,2025-01-30 09:00:00-05:00,,complete,first_time_buyer,broker,500k_750k,refinance,south,0.0
case_1763,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,midwest,0.0
case_1763,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,midwest,0.0
case_1763,Document Collection,2025-01-06 09:00:00-05:00,Sofia Romano,complete,repeat_buyer,online,250k_500k,purchase,midwest,143.74
case_1763,Initial Review,2025-01-13 09:00:00-05:00,Priya Nair,complete,repeat_buyer,online,250k_500k,purchase,midwest,109.34
case_1763,Underwriting,2025-01-14 09:00:00-05:00,Hiroshi Tanaka,complete,repeat_buyer,online,250k_500k,purchase,midwest,141.77
case_1763,Request Additional Documents,2025-01-21 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,midwest,0.0
case_1763,Documents Received,2025-01-28 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,midwest,0.0
case_1763,Underwriting,2025-02-03 09:00:00-05:00,Lena Kowalski,complete,repeat_buyer,online,250k_500k,purchase,midwest,166.53
case_1763,Declined,2025-02-06 09:52:56.498374-05:00,,complete,repeat_buyer,online,250k_500k,purchase,midwest,0.0
case_1764,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,500k_750k,cash_out_refinance,northeast,0.0
case_1764,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,online,500k_750k,cash_out_refinance,northeast,0.0
case_1764,Document Collection,2025-01-03 13:12:35.877742-05:00,Sofia Romano,complete,repeat_buyer,online,500k_750k,cash_out_refinance,northeast,158.86
case_1764,Initial Review,2025-01-08 09:00:00-05:00,Marcus Bell,complete,repeat_buyer,online,500k_750k,cash_out_refinance,northeast,112.83
case_1764,Underwriting,2025-01-10 09:00:00-05:00,Lena Kowalski,complete,repeat_buyer,online,500k_750k,cash_out_refinance,northeast,120.97
case_1764,Property Appraisal,2025-01-16 09:00:00-05:00,Diego Morales,complete,repeat_buyer,online,500k_750k,cash_out_refinance,northeast,100.83
case_1764,Conditional Approval,2025-01-21 09:00:00-05:00,,complete,repeat_buyer,online,500k_750k,cash_out_refinance,northeast,0.0
case_1764,Clear to Close,2025-01-21 15:35:25.850034-05:00,Rachel Greene,complete,repeat_buyer,online,500k_750k,cash_out_refinance,northeast,112.55
case_1764,Loan Funded,2025-01-23 13:42:08.762530-05:00,,complete,repeat_buyer,online,500k_750k,cash_out_refinance,northeast,0.0
case_1765,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,broker,250k_500k,refinance,west,0.0
case_1765,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,broker,250k_500k,refinance,west,0.0
case_1765,Document Collection,2025-01-06 09:00:00-05:00,Priya Nair,complete,repeat_buyer,broker,250k_500k,refinance,west,97.61
case_1765,Initial Review,2025-01-07 09:00:00-05:00,Priya Nair,complete,repeat_buyer,broker,250k_500k,refinance,west,132.75
case_1765,Underwriting,2025-01-09 09:00:00-05:00,Hiroshi Tanaka,complete,repeat_buyer,broker,250k_500k,refinance,west,140.9
case_1765,Request Additional Documents,2025-01-15 15:27:50.595915-05:00,,complete,repeat_buyer,broker,250k_500k,refinance,west,0.0
case_1765,Documents Received,2025-01-21 09:00:00-05:00,,complete,repeat_buyer,broker,250k_500k,refinance,west,0.0
case_1765,Underwriting,2025-02-03 09:00:00-05:00,Lena Kowalski,complete,repeat_buyer,broker,250k_500k,refinance,west,130.7
case_1765,Request Additional Documents,2025-02-12 09:00:00-05:00,,complete,repeat_buyer,broker,250k_500k,refinance,west,0.0
case_1765,Documents Received,2025-02-18 09:00:00-05:00,,complete,repeat_buyer,broker,250k_500k,refinance,west,0.0
case_1765,Underwriting,2025-02-26 09:47:49.147102-05:00,Rachel Greene,complete,repeat_buyer,broker,250k_500k,refinance,west,164.12
case_1765,Declined,2025-03-10 09:00:00-04:00,,complete,repeat_buyer,broker,250k_500k,refinance,west,0.0
case_1766,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,online,250k_500k,purchase,west,0.0
case_1766,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,online,250k_500k,purchase,west,0.0
case_1766,Document Collection,2025-01-03 14:28:37.031934-05:00,Marcus Bell,complete,first_time_buyer,online,250k_500k,purchase,west,161.98
case_1766,Initial Review,2025-01-07 09:34:19.979920-05:00,Sofia Romano,complete,first_time_buyer,online,250k_500k,purchase,west,131.07
case_1766,Underwriting,2025-01-09 09:00:00-05:00,Daniel Osei,complete,first_time_buyer,online,250k_500k,purchase,west,127.75
case_1766,Request Additional Documents,2025-01-13 15:29:48.047448-05:00,,complete,first_time_buyer,online,250k_500k,purchase,west,0.0
case_1766,Withdrawn,2025-01-15 09:00:00-05:00,,complete,first_time_buyer,online,250k_500k,purchase,west,0.0
case_1767,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,west,0.0
case_1767,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,west,0.0
case_1767,Document Collection,2025-01-06 09:00:00-05:00,Marcus Bell,complete,repeat_buyer,online,250k_500k,purchase,west,100.99
case_1767,Initial Review,2025-01-08 14:49:07.716082-05:00,Sofia Romano,complete,repeat_buyer,online,250k_500k,purchase,west,153.74
case_1767,Underwriting,2025-01-13 09:00:00-05:00,Daniel Osei,complete,repeat_buyer,online,250k_500k,purchase,west,121.98
case_1767,Property Appraisal,2025-01-15 09:33:18.679202-05:00,Aisha Khan,complete,repeat_buyer,online,250k_500k,purchase,west,120.04
case_1767,Conditional Approval,2025-01-21 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,west,0.0
case_1767,Clear to Close,2025-01-21 15:51:10.295491-05:00,Daniel Osei,complete,repeat_buyer,online,250k_500k,purchase,west,126.38
case_1767,Loan Funded,2025-01-23 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,west,0.0
case_1768,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,over_750k,cash_out_refinance,south,0.0
case_1768,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,online,over_750k,cash_out_refinance,south,0.0
case_1768,Document Collection,2025-01-03 11:35:53.478390-05:00,Marcus Bell,complete,repeat_buyer,online,over_750k,cash_out_refinance,south,145.14
case_1768,Initial Review,2025-01-06 12:54:21.024090-05:00,Sofia Romano,complete,repeat_buyer,online,over_750k,cash_out_refinance,south,232.11
case_1768,Underwriting,2025-01-09 09:00:00-05:00,Lena Kowalski,complete,repeat_buyer,online,over_750k,cash_out_refinance,south,138.91
case_1768,Request Additional Documents,2025-01-13 09:00:00-05:00,,complete,repeat_buyer,online,over_750k,cash_out_refinance,south,0.0
case_1768,Withdrawn,2025-01-17 09:00:00-05:00,,complete,repeat_buyer,online,over_750k,cash_out_refinance,south,0.0
case_1769,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,online,500k_750k,purchase,south,0.0
case_1769,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,online,500k_750k,purchase,south,0.0
case_1769,Document Collection,2025-01-03 16:40:33.313302-05:00,Sofia Romano,complete,first_time_buyer,online,500k_750k,purchase,south,149.29
case_1769,Initial Review,2025-01-08 09:00:00-05:00,Marcus Bell,complete,first_time_buyer,online,500k_750k,purchase,south,141.6
case_1769,Underwriting,2025-01-13 09:00:00-05:00,Daniel Osei,complete,first_time_buyer,online,500k_750k,purchase,south,111.1
case_1769,Property Appraisal,2025-01-21 09:00:00-05:00,Tom Fletcher,complete,first_time_buyer,online,500k_750k,purchase,south,118.38
case_1769,Conditional Approval,2025-01-23 09:00:00-05:00,,complete,first_time_buyer,online,500k_750k,purchase,south,0.0
case_1769,Clear to Close,2025-01-23 14:17:38.703135-05:00,Rachel Greene,complete,first_time_buyer,online,500k_750k,purchase,south,141.31
case_1769,Loan Funded,2025-01-28 09:00:00-05:00,,complete,first_time_buyer,online,500k_750k,purchase,south,0.0
case_1770,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,broker,250k_500k,purchase,south,0.0
case_1770,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,broker,250k_500k,purchase,south,0.0
case_1770,Declined,2025-01-03 15:44:20.737604-05:00,,complete,repeat_buyer,broker,250k_500k,purchase,south,0.0
case_1771,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,branch,under_250k,refinance,south,0.0
case_1771,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,branch,under_250k,refinance,south,0.0
case_1771,Document Collection,2025-01-06 09:00:00-05:00,Sofia Romano,complete,first_time_buyer,branch,under_250k,refinance,south,141.11
case_1771,Initial Review,2025-01-08 09:00:00-05:00,Marcus Bell,complete,first_time_buyer,branch,under_250k,refinance,south,146.7
case_1771,Underwriting,2025-01-10 13:50:51.708316-05:00,Lena Kowalski,complete,first_time_buyer,branch,under_250k,refinance,south,170.67
case_1771,Property Appraisal,2025-01-13 09:00:00-05:00,Aisha Khan,complete,first_time_buyer,branch,under_250k,refinance,south,124.52
case_1771,Declined,2025-01-21 09:00:00-05:00,,complete,first_time_buyer,branch,under_250k,refinance,south,0.0
case_1772,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,broker,under_250k,purchase,west,0.0
case_1772,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,broker,under_250k,purchase,west,0.0
case_1772,Document Collection,2025-01-06 09:00:00-05:00,Priya Nair,complete,repeat_buyer,broker,under_250k,purchase,west,181.26
case_1772,Initial Review,2025-01-07 09:00:00-05:00,Sofia Romano,complete,repeat_buyer,broker,under_250k,purchase,west,102.1
case_1772,Underwriting,2025-01-13 09:00:00-05:00,Daniel Osei,complete,repeat_buyer,broker,under_250k,purchase,west,159.19
case_1772,Property Appraisal,2025-01-21 09:00:00-05:00,Diego Morales,complete,repeat_buyer,broker,under_250k,purchase,west,91.89
case_1772,Conditional Approval,2025-01-27 09:00:00-05:00,,complete,repeat_buyer,broker,under_250k,purchase,west,0.0
case_1772,Clear to Close,2025-01-27 10:22:50.718981-05:00,Lena Kowalski,complete,repeat_buyer,broker,under_250k,purchase,west,50.24
case_1772,Loan Funded,2025-01-28 09:00:00-05:00,,complete,repeat_buyer,broker,under_250k,purchase,west,0.0
case_1773,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,branch,under_250k,purchase,south,0.0
case_1773,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,branch,under_250k,purchase,south,0.0
case_1773,Document Collection,2025-01-06 09:00:00-05:00,Marcus Bell,complete,repeat_buyer,branch,under_250k,purchase,south,132.83
case_1773,Initial Review,2025-01-08 09:00:00-05:00,Sofia Romano,complete,repeat_buyer,branch,under_250k,purchase,south,139.84
case_1773,Underwriting,2025-01-13 09:00:00-05:00,Rachel Greene,complete,repeat_buyer,branch,under_250k,purchase,south,87.08
case_1773,Property Appraisal,2025-01-21 09:00:00-05:00,Diego Morales,complete,repeat_buyer,branch,under_250k,purchase,south,133.99
case_1773,Conditional Approval,2025-01-27 09:00:00-05:00,,complete,repeat_buyer,branch,under_250k,purchase,south,0.0
case_1773,Clear to Close,2025-01-27 15:56:11.932275-05:00,Daniel Osei,complete,repeat_buyer,branch,under_250k,purchase,south,151.06
case_1773,Loan Funded,2025-01-28 12:59:45.929035-05:00,,complete,repeat_buyer,branch,under_250k,purchase,south,0.0
case_1774,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,branch,500k_750k,refinance,west,0.0
case_1774,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,branch,500k_750k,refinance,west,0.0
case_1774,Document Collection,2025-01-03 11:40:10.684107-05:00,Sofia Romano,complete,first_time_buyer,branch,500k_750k,refinance,west,155.21
case_1774,Initial Review,2025-01-08 09:00:00-05:00,Priya Nair,complete,first_time_buyer,branch,500k_750k,refinance,west,97.32
case_1774,Underwriting,2025-01-09 12:23:07.978283-05:00,Lena Kowalski,complete,first_time_buyer,branch,500k_750k,refinance,west,174.26
case_1774,Property Appraisal,2025-01-17 16:22:33.973381-05:00,Aisha Khan,complete,first_time_buyer,branch,500k_750k,refinance,west,75.11
case_1774,Declined,2025-01-21 09:00:00-05:00,,complete,first_time_buyer,branch,500k_750k,refinance,west,0.0
case_1775,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,branch,250k_500k,purchase,northeast,0.0
case_1775,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,branch,250k_500k,purchase,northeast,0.0
case_1775,Document Collection,2025-01-06 09:00:00-05:00,Sofia Romano,complete,repeat_buyer,branch,250k_500k,purchase,northeast,130.45
case_1775,Initial Review,2025-01-09 11:53:02.629580-05:00,Sofia Romano,complete,repeat_buyer,branch,250k_500k,purchase,northeast,179.47
case_1775,Underwriting,2025-01-13 09:00:00-05:00,Rachel Greene,complete,repeat_buyer,branch,250k_500k,purchase,northeast,150.3
case_1775,Property Appraisal,2025-01-21 09:00:00-05:00,Aisha Khan,complete,repeat_buyer,branch,250k_500k,purchase,northeast,122.26
case_1775,Conditional Approval,2025-01-27 09:00:00-05:00,,complete,repeat_buyer,branch,250k_500k,purchase,northeast,0.0
case_1775,Clear to Close,2025-01-27 10:21:45.865988-05:00,Daniel Osei,complete,repeat_buyer,branch,250k_500k,purchase,northeast,139.02
case_1775,Loan Funded,2025-01-29 09:00:00-05:00,,complete,repeat_buyer,branch,250k_500k,purchase,northeast,0.0
case_1776,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,broker,under_250k,purchase,west,0.0
case_1776,Credit Check,2025-01-02 15:47:37.361939-05:00,,complete,repeat_buyer,broker,under_250k,purchase,west,0.0
case_1776,Document Collection,2025-01-03 09:00:00-05:00,Sofia Romano,complete,repeat_buyer,broker,under_250k,purchase,west,108.91
case_1776,Initial Review,2025-01-06 09:00:00-05:00,Marcus Bell,complete,repeat_buyer,broker,under_250k,purchase,west,146.41
case_1776,Underwriting,2025-01-07 15:28:00.901405-05:00,Lena Kowalski,complete,repeat_buyer,broker,under_250k,purchase,west,111.36
case_1776,Declined,2025-01-13 09:00:00-05:00,,complete,repeat_buyer,broker,under_250k,purchase,west,0.0
case_1777,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,refinance,northeast,0.0
case_1777,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,refinance,northeast,0.0
case_1777,Document Collection,2025-01-03 10:02:19.785382-05:00,Marcus Bell,complete,repeat_buyer,online,250k_500k,refinance,northeast,124.24
case_1777,Initial Review,2025-01-07 09:00:00-05:00,Priya Nair,complete,repeat_buyer,online,250k_500k,refinance,northeast,105.53
case_1777,Underwriting,2025-01-08 16:50:15.571046-05:00,Daniel Osei,complete,repeat_buyer,online,250k_500k,refinance,northeast,143.2
case_1777,Property Appraisal,2025-01-14 09:00:00-05:00,Diego Morales,complete,repeat_buyer,online,250k_500k,refinance,northeast,89.38
case_1777,Conditional Approval,2025-01-21 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,refinance,northeast,0.0
case_1777,Clear to Close,2025-01-21 10:27:08.394956-05:00,Lena Kowalski,complete,repeat_buyer,online,250k_500k,refinance,northeast,151.79
case_1777,Loan Funded,2025-01-23 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,refinance,northeast,0.0
case_1778,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,branch,250k_500k,refinance,west,0.0
case_1778,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,branch,250k_500k,refinance,west,0.0
case_1778,Document Collection,2025-01-03 14:11:14.198162-05:00,Sofia Romano,complete,first_time_buyer,branch,250k_500k,refinance,west,156.71
case_1778,Initial Review,2025-01-08 09:00:00-05:00,Sofia Romano,complete,first_time_buyer,branch,250k_500k,refinance,west,115.97
case_1778,Underwriting,2025-01-13 09:00:00-05:00,Lena Kowalski,complete,first_time_buyer,branch,250k_500k,refinance,west,80.8
case_1778,Property Appraisal,2025-01-21 09:00:00-05:00,Tom Fletcher,complete,first_time_buyer,branch,250k_500k,refinance,west,116.24
case_1778,Conditional Approval,2025-01-27 09:00:00-05:00,,complete,first_time_buyer,branch,250k_500k,refinance,west,0.0
case_1778,Clear to Close,2025-01-27 11:13:35.663845-05:00,Rachel Greene,complete,first_time_buyer,branch,250k_500k,refinance,west,169.23
case_1778,Loan Funded,2025-01-30 09:00:00-05:00,,complete,first_time_buyer,branch,250k_500k,refinance,west,0.0
case_1779,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,broker,over_750k,purchase,midwest,0.0
case_1779,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,broker,over_750k,purchase,midwest,0.0
case_1779,Document Collection,2025-01-03 13:48:48.312008-05:00,Marcus Bell,complete,repeat_buyer,broker,over_750k,purchase,midwest,136.39
case_1779,Initial Review,2025-01-06 09:00:00-05:00,Sofia Romano,complete,repeat_buyer,broker,over_750k,purchase,midwest,86.95
